frame, success, confidence, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
1, 1, 0.988115, 0, 0, 1.67157, 0, 2.17083, 0.789559, 2.41819, 2.88858, 1.73969, 0, 0, 0.710659, 4.09422, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.988081, 0, 0, 1.67805, 0, 2.19173, 1.13429, 2.47782, 2.84304, 1.83714, 0, 0, 0.709904, 3.91396, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.987157, 0, 0, 1.55995, 0, 2.23286, 0.826469, 2.53961, 3.04877, 1.79334, 0, 0, 0.893232, 4.49789, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.987455, 0, 0, 1.6339, 0, 2.18523, 0.660465, 2.45385, 2.96933, 1.67236, 0, 0, 0.805482, 4.63164, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.987674, 0, 0, 1.38199, 0, 2.17391, 0.781641, 2.4824, 2.94615, 1.72145, 0, 0, 0.926865, 4.33291, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.98787, 0, 0, 1.40848, 0, 2.23719, 0.820692, 2.53946, 3.07569, 1.78518, 0, 0, 0.737965, 4.35291, 0, 1, 1, 0, 0, 1, 0
1, 1, 0.988079, 0, 0, 1.59407, 0, 2.19062, 1.00512, 2.51119, 3.10864, 1.66351, 0, 0, 0.741961, 4.35903, 0, 1, 1, 0, 0, 1, 0
1, 1, 0.988041, 0, 0, 1.58598, 0, 2.19326, 1.00604, 2.47583, 3.05906, 1.77258, 0, 0, 0.781953, 4.34235, 0, 1, 1, 0, 0, 1, 0
1, 1, 0.987842, 0, 0, 1.61591, 0, 2.2248, 0.744555, 2.58749, 3.02585, 1.9257, 0, 0, 0.812208, 4.23258, 0, 1, 1, 0, 0, 1, 0
1, 1, 0.988005, 0, 0, 1.5745, 0, 2.19789, 0.893385, 2.51639, 3.02805, 1.87843, 0, 0, 0.898818, 4.32689, 0, 1, 1, 0, 0, 1, 0
1, 1, 0.988293, 0, 0, 1.35152, 0, 2.21648, 0.910305, 2.62453, 3.00774, 1.66011, 0, 0, 0.945787, 3.95736, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.988275, 0, 0, 1.36491, 0, 2.22177, 0.832885, 2.60818, 3.01759, 1.69421, 0, 0, 0.775726, 4.09301, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.988216, 0, 0, 1.28177, 0, 2.16285, 0.74048, 2.4707, 3.08149, 1.69539, 0, 0, 0.636457, 4.46863, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.988143, 0, 0, 1.52195, 0, 2.16763, 0.909068, 2.47394, 3.07466, 1.62079, 0, 0, 0.665856, 4.61026, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.988203, 0, 0, 1.48555, 0, 2.18433, 0.695098, 2.5689, 2.99939, 1.71366, 0.53796, 0, 0.797135, 4.08162, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.987692, 0, 0, 1.75884, 0, 2.18487, 0.887001, 2.56172, 2.97759, 1.73296, 0.502975, 0, 0.743805, 4.2385, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.988363, 0, 0, 1.56344, 0, 2.13309, 0.660371, 2.51213, 2.91197, 1.7572, 0, 0, 0.812618, 4.54911, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.987983, 0, 0, 1.63664, 0, 2.17874, 0.974245, 2.63396, 2.89942, 1.82041, 0, 0, 0.651846, 4.26739, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.98765, 0, 0, 1.53567, 0, 2.1491, 0.736792, 2.52273, 2.84762, 1.72435, 0.569011, 0, 0.65402, 4.16224, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.987808, 0, 0, 1.67227, 0, 2.13519, 0.797228, 2.52342, 2.87992, 1.75007, 0, 0, 0.645741, 4.30027, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.987402, 0, 0, 1.79271, 0, 2.17642, 0.771737, 2.58843, 2.84336, 1.75535, 0.62112, 0, 0.584525, 4.23366, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.98753, 0, 0, 1.64345, 0, 2.15273, 0.810565, 2.50634, 2.92138, 1.74712, 0.558655, 0, 0.735772, 4.07503, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.987821, 0, 0, 1.62585, 0, 2.15179, 0.78194, 2.48719, 2.90391, 1.77484, 0.500417, 0, 0.660204, 4.15673, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.987123, 0, 0, 1.76098, 0, 2.15163, 0.929198, 2.54546, 2.84237, 1.66211, 0, 0, 0.842464, 4.08044, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.98787, 0, 0, 1.7562, 0, 2.13886, 0.823415, 2.48016, 2.76973, 1.68151, 0, 0, 0.754871, 4.20321, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.986912, 0, 0, 1.70704, 0, 2.14643, 0.838077, 2.50323, 2.68509, 1.76808, 0.565559, 0, 0.830775, 4.1344, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.987594, 0, 0, 1.55561, 0, 2.16517, 1.15799, 2.5464, 2.76943, 1.69136, 0, 0, 0.598534, 3.83802, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.987667, 0, 0, 1.54381, 0, 2.11924, 0.8704, 2.44219, 2.81184, 1.69191, 0, 0, 0.627495, 4.26722, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.987117, 0, 0, 1.6855, 0, 2.07662, 0.791885, 2.40072, 2.77397, 1.6205, 0, 0, 0.788541, 4.17458, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.986952, 0, 0, 1.60708, 0, 2.1271, 0.660226, 2.471, 2.81728, 1.74095, 0, 0, 0.84328, 4.03996, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.986915, 0, 0, 1.56499, 0, 2.1018, 0.779887, 2.46143, 2.79288, 1.67231, 0, 0, 0.770508, 3.85551, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.987096, 0, 0, 1.56554, 0, 2.09128, 0.715076, 2.4398, 2.75499, 1.70038, 0, 0, 0.787658, 3.91269, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.987241, 0, 0, 1.40499, 0, 2.095, 0.716647, 2.48421, 2.74198, 1.61158, 0, 0, 0.626786, 3.36848, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.987428, 0, 0, 1.56678, 0, 2.12893, 0.578245, 2.46916, 2.78456, 1.5724, 0, 0, 0.72631, 3.97783, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.987237, 0, 0, 1.60024, 0, 2.1312, 0, 2.48414, 2.81679, 1.63006, 0, 0, 0.590111, 3.93942, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.987515, 0, 0, 1.4453, 0, 2.12144, 0, 2.5103, 2.81198, 1.66295, 0, 0, 0.597135, 3.92622, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.987928, 0, 0, 1.42145, 0, 2.09959, 0.706538, 2.44541, 2.75862, 1.62786, 0, 0, 0.578084, 3.80848, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.98783, 0, 0, 1.50142, 0, 2.13138, 0.62688, 2.4588, 2.82205, 1.7539, 0, 0, 0.605841, 3.73962, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.988526, 0, 0, 1.39851, 0, 2.16962, 0.687805, 2.56122, 2.72812, 1.6848, 0, 0, 0.829107, 3.60314, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.988453, 0, 0, 1.53608, 0, 2.17807, 0.711316, 2.53615, 2.79769, 1.69065, 0, 0, 0.744396, 3.88164, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.988407, 0, 0, 1.46669, 0, 2.19131, 0.595167, 2.51866, 2.9067, 1.72888, 0, 0, 0.508162, 3.73154, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.987806, 0, 0, 1.42787, 0, 2.22515, 0.569376, 2.55229, 2.91787, 1.71966, 0, 0, 0.612015, 4.02303, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.98846, 0, 0, 1.46388, 0.504678, 2.20413, 0.587253, 2.54279, 3.05014, 1.72617, 0, 0, 0.60148, 4.1824, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.989263, 0, 0, 1.61602, 0, 2.21992, 0, 2.57724, 3.07969, 1.6751, 0, 0, 0.599637, 4.71883, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.988725, 0, 0, 1.61591, 0, 2.27748, 0, 2.65666, 3.07715, 1.73718, 0, 0, 0.702496, 4.45982, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.988959, 0, 0, 1.74924, 0, 2.24753, 0, 2.6022, 3.05987, 1.74923, 0, 0, 0, 4.58393, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.989084, 0, 0, 1.40121, 0, 2.27314, 0, 2.69236, 3.10209, 1.831, 0, 0, 0.700802, 4.72638, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.989394, 0, 0, 1.57812, 0, 2.2971, 0.843238, 2.73179, 3.04057, 1.84972, 0, 0, 0.757073, 4.11441, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.989076, 0, 0, 1.37579, 0, 2.24336, 0, 2.59308, 3.01587, 1.76881, 0, 0, 0.624181, 4.35957, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.988834, 0, 0, 1.40837, 0, 2.22715, 0.548164, 2.54502, 3.09089, 1.74366, 0, 0, 0.548278, 4.94878, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.988596, 0, 0, 1.37196, 0, 2.30036, 0, 2.65812, 3.15888, 1.75979, 0, 0, 0, 5, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.98789, 0, 0, 1.38335, 0, 2.31555, 0, 2.72447, 3.18379, 1.73569, 0, 0, 0, 5, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.987555, 0, 0, 1.55332, 0, 2.25408, 0.65588, 2.59251, 2.96405, 1.67074, 0, 0, 0, 4.80144, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.983306, 0, 0, 1.39572, 0, 2.26982, 0, 2.56178, 2.88198, 1.90248, 0.718502, 0, 0.705166, 4.21245, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.980976, 0, 0, 1.72385, 0, 2.2605, 0.712761, 2.39223, 2.80495, 1.70154, 0.588433, 0, 0.824094, 3.91483, 0, 0, 1, 0, 0, 1, 1
1, 1, 0.981331, 0, 0, 1.60548, 0, 2.32662, 0.537298, 2.47714, 2.90333, 1.70509, 0.710157, 0, 0.752899, 4.47711, 0, 0, 1, 0, 0, 1, 1
1, 1, 0.98309, 0, 0, 1.68734, 0, 2.36532, 0.566816, 2.46992, 3.20838, 1.71355, 0.846697, 0, 0.73738, 4.82963, 0, 0, 1, 0, 0, 1, 1
1, 1, 0.980911, 0, 0, 1.89219, 0, 2.32003, 0.522877, 2.48297, 3.25088, 1.63466, 0.622844, 0, 0, 5, 0, 0, 1, 0, 0, 1, 1
1, 1, 0.976766, 0, 0.519908, 2.01883, 0, 2.24906, 0.940027, 2.3778, 3.23081, 1.58179, 0, 0, 0.563079, 5, 0, 0, 1, 0, 0, 1, 1
1, 1, 0.976928, 0, 0.780558, 2.19903, 0, 2.23121, 1.15507, 2.3582, 3.10121, 1.59552, 0.538601, 0, 0.561738, 5, 0.544422, 0, 1, 0, 0, 1, 1
1, 1, 0.977889, 0, 0, 1.89905, 0, 2.2824, 0.871615, 2.36417, 3.1237, 1.49488, 0.747442, 0, 0, 5, 0, 0, 1, 0, 0, 1, 1
1, 1, 0.97722, 0, 0, 1.64628, 0, 2.2783, 0.667035, 2.35177, 3.04863, 1.53744, 0, 0, 0, 5, 0, 0, 1, 0, 0, 1, 1
1, 1, 0.976446, 0, 0, 1.64326, 0, 2.2889, 0, 2.26039, 2.83476, 1.53837, 0.968825, 0, 0.767636, 5, 0, 0, 1, 1, 0, 1, 1
1, 1, 0.971092, 0, 0, 1.54897, 0, 2.31533, 0.50892, 2.19807, 2.95104, 1.59461, 0.982838, 0, 0.500618, 5, 0, 0, 1, 0, 0, 1, 1
1, 1, 0.966086, 0, 0.690688, 1.22673, 0, 2.29266, 0, 2.21435, 2.9009, 1.50444, 0.756457, 0, 0.584069, 5, 0, 0, 1, 0, 0, 1, 1
1, 1, 0.966679, 0, 0, 1.34924, 0, 2.28175, 0.745106, 2.2016, 2.91537, 1.82153, 0.784502, 0, 0.502648, 5, 0, 0, 1, 0, 0, 1, 1
1, 1, 0.962813, 0, 0.671778, 1.36952, 0, 2.12983, 0, 2.09706, 2.95665, 1.25519, 0.948661, 0, 0, 5, 0, 0, 1, 0, 0, 1, 1
1, 1, 0.959588, 0, 0.654604, 1.23191, 0, 2.11723, 0, 2.12738, 2.85959, 1.67067, 0.853372, 0, 0, 5, 0, 0, 1, 0, 0, 1, 1
1, 1, 0.954538, 0, 1.00328, 1.44019, 0, 2.24179, 0, 2.29752, 2.92594, 1.87381, 0.86294, 0, 0, 5, 0, 1, 1, 1, 0, 1, 1
1, 1, 0.960649, 0, 0.869817, 2.08955, 0, 2.24977, 0, 2.33861, 2.84177, 1.89157, 1.02441, 0, 0, 5, 0.573859, 1, 1, 1, 0, 1, 1
1, 1, 0.960348, 0, 1.31441, 2.20082, 0, 2.13896, 0.516812, 2.26072, 2.7206, 1.69351, 0.968722, 0, 0, 5, 0.660346, 1, 1, 1, 0, 1, 1
1, 1, 0.966527, 0, 0.809492, 2.4026, 0, 2.10754, 1.05596, 2.32178, 2.64303, 1.47832, 1.04575, 0, 0, 5, 0.679504, 1, 1, 1, 0, 1, 1
1, 1, 0.958595, 0, 0.543756, 2.45407, 0, 1.92494, 1.4803, 2.09539, 2.36441, 1.36521, 1.31878, 0, 0.53649, 5, 0.527258, 1, 1, 1, 0, 1, 1
1, 1, 0.955285, 0, 0, 2.47481, 0, 1.72378, 1.77764, 1.89192, 2.14066, 1.13989, 1.62045, 0, 0, 5, 0, 1, 1, 1, 0, 0, 1
1, 1, 0.963214, 0, 0, 2.09754, 0, 1.63276, 1.31852, 1.75652, 1.88437, 1.14964, 1.51956, 0, 0.521362, 4.88882, 0, 1, 1, 1, 0, 0, 1
1, 1, 0.957246, 0, 0, 2.0582, 0, 1.56007, 1.39082, 1.59318, 1.7593, 1.00013, 1.72152, 0, 0, 4.30734, 0, 1, 1, 1, 0, 0, 1
1, 1, 0.949475, 0, 0, 2.28711, 0, 1.52884, 1.65142, 1.65652, 1.69163, 1.05023, 1.32499, 0, 0, 5, 0, 1, 1, 1, 1, 1, 1
1, 1, 0.949358, 0, 0, 2.0197, 0, 1.61366, 1.54609, 1.72423, 1.88103, 0.872694, 1.19514, 0, 0, 5, 0, 1, 1, 1, 0, 1, 1
1, 1, 0.960591, 0, 0, 2.06641, 0, 1.51736, 1.60646, 1.60592, 1.89046, 1.03361, 1.17047, 0, 0, 5, 0, 0, 1, 1, 0, 0, 1
1, 1, 0.966965, 0, 0, 2.36818, 0, 1.58522, 1.81905, 1.74232, 2.08609, 1.11006, 0.957043, 0, 0, 5, 0, 0, 1, 1, 0, 0, 1
1, 1, 0.958241, 0, 0, 2.11147, 0, 1.65006, 1.16992, 1.77101, 2.31357, 1.26956, 1.02887, 0, 0, 5, 0, 1, 1, 1, 0, 0, 1
1, 1, 0.959728, 0, 0, 2.04575, 0, 1.60784, 1.27458, 1.61174, 2.26269, 1.38773, 0.767497, 0, 0, 5, 0, 1, 1, 1, 0, 0, 1
1, 1, 0.966881, 0, 0, 2.02157, 0, 1.59752, 1.61327, 1.57033, 2.18901, 1.3779, 0.952523, 0, 0, 5, 0, 0, 1, 1, 0, 0, 1
1, 1, 0.961538, 0, 0, 1.6478, 0, 1.74985, 1.38146, 1.76394, 2.30416, 1.705, 0.651968, 0, 0, 4.91476, 0, 1, 1, 0, 0, 0, 1
1, 1, 0.962217, 0.599392, 0.596259, 1.95685, 0, 1.78164, 1.73433, 1.66669, 2.46447, 1.74248, 0.651297, 0, 0, 5, 0, 0, 1, 0, 0, 0, 1
1, 1, 0.953798, 0.822571, 0.853387, 1.89586, 0, 1.89296, 2.21243, 1.7869, 2.45181, 1.58277, 0, 0, 0, 5, 0, 1, 1, 0, 0, 0, 1
1, 1, 0.945077, 1.42809, 1.15451, 1.75151, 0, 1.89634, 1.99514, 1.82398, 2.63328, 1.87622, 0, 0, 0, 4.87621, 0, 0, 1, 0, 0, 0, 1
1, 1, 0.941731, 1.2842, 1.37963, 1.51531, 0, 1.86303, 2.12805, 1.70325, 2.4454, 1.72073, 0, 0, 0, 4.59861, 0, 0, 1, 0, 0, 0, 1
1, 1, 0.94761, 1.34522, 1.20418, 1.54868, 0, 1.87139, 2.13503, 1.69665, 2.5306, 2.04452, 0, 0, 0, 3.69541, 0, 0, 1, 0, 0, 0, 1
1, 1, 0.951019, 1.16479, 1.03618, 1.38444, 0, 1.89248, 2.01752, 1.7418, 2.64994, 1.96435, 0, 0, 0, 3.82732, 0, 0, 1, 0, 0, 0, 1
1, 1, 0.951032, 1.2742, 1.47256, 1.2679, 0, 1.90587, 2.12912, 1.74583, 2.68736, 2.09964, 0, 0, 0, 3.57508, 0, 0, 1, 0, 0, 0, 1
1, 1, 0.963095, 1.22329, 1.11056, 1.30859, 0, 1.90367, 2.30424, 1.71354, 2.69276, 1.97826, 0, 0, 0, 3.50333, 0, 0, 1, 0, 0, 0, 1
1, 1, 0.968717, 1.1618, 0.908793, 1.40405, 0, 1.89663, 2.21948, 1.70928, 2.54733, 1.87125, 0, 0, 0, 3.52303, 0, 0, 1, 0, 0, 1, 1
1, 1, 0.968446, 1.11479, 1.08363, 1.44134, 0, 1.78388, 2.16276, 1.61113, 2.46608, 1.82253, 0, 0, 0, 3.13602, 0, 0, 1, 0, 0, 0, 1
1, 1, 0.971364, 1.32058, 1.07784, 1.4659, 0, 1.67466, 2.09518, 1.55371, 2.42127, 1.7735, 0, 0, 0, 3.33664, 0, 0, 1, 0, 0, 1, 1
1, 1, 0.96989, 1.12575, 0.819473, 1.44497, 0, 1.67099, 2.02209, 1.52674, 2.25657, 1.73544, 0, 0, 0, 2.84389, 0, 0, 1, 0, 1, 1, 1
1, 1, 0.975888, 1.01984, 0.665711, 1.64058, 0, 1.57798, 2.14378, 1.47532, 2.29387, 1.51725, 0, 0, 0.72666, 2.41954, 0, 0, 1, 1, 0, 1, 1
1, 1, 0.974513, 1.06892, 0, 1.72301, 0, 1.59479, 1.96996, 1.45824, 2.15283, 1.73829, 0, 0, 0.908859, 2.75924, 0, 0, 1, 1, 0, 1, 1
1, 1, 0.971443, 0.917493, 0.595418, 1.82128, 0, 1.66613, 1.71592, 1.57116, 2.22122, 1.8646, 0, 0, 0.554037, 2.47781, 0, 0, 1, 0, 0, 1, 1
1, 1, 0.972916, 0.947993, 0, 1.82592, 0, 1.65375, 1.74173, 1.51402, 2.23687, 1.70925, 0, 0, 0.722827, 2.72412, 0, 0, 1, 0, 0, 1, 1
1, 1, 0.974039, 0.757647, 0.534027, 1.88032, 0, 1.6985, 2.00272, 1.58271, 2.14485, 1.79756, 0, 0, 0.66701, 3.04711, 0, 1, 1, 1, 0, 1, 1
1, 1, 0.973967, 1.0024, 0, 1.7868, 0, 1.75776, 2.00243, 1.67136, 2.22443, 1.71933, 0, 0, 0, 3.59324, 0, 1, 1, 1, 1, 1, 1
1, 1, 0.971288, 1.06549, 0.617496, 1.62749, 0, 1.75042, 1.45933, 1.66929, 2.30267, 1.75035, 0, 0, 0.721321, 3.22523, 0, 0, 1, 0, 0, 1, 1
1, 1, 0.969868, 1.23406, 0.585322, 1.79419, 0, 1.6929, 2.07155, 1.54984, 2.25159, 1.64705, 0, 0, 0, 3.49344, 0, 1, 1, 0, 0, 0, 1
1, 1, 0.97055, 1.33491, 0.618895, 1.57826, 0, 1.67912, 1.47233, 1.58584, 2.23839, 1.98181, 0, 0, 0, 2.89533, 0, 1, 1, 1, 1, 1, 1
1, 1, 0.970158, 1.47576, 0.701018, 1.7166, 0, 1.65797, 1.42498, 1.51756, 2.16628, 1.9638, 0, 0, 0.739629, 3.06329, 0, 0, 1, 1, 1, 0, 1
1, 1, 0.967253, 1.31841, 0, 1.65808, 0, 1.53276, 1.5455, 1.46816, 2.35276, 2.05611, 0, 0, 0.571762, 2.70039, 0, 0, 1, 0, 1, 1, 1
1, 1, 0.968183, 1.46187, 0, 1.63692, 0, 1.36155, 1.42628, 1.25573, 2.09139, 1.92993, 0, 0, 0.863048, 2.19483, 0, 0, 1, 0, 1, 0, 1
1, 1, 0.972598, 1.74974, 0, 1.6655, 0, 1.08647, 1.48722, 0.8854, 1.97638, 1.89769, 0, 0.577858, 1.02614, 1.08854, 0, 0, 1, 1, 1, 0, 1
1, 1, 0.972589, 1.3531, 0, 1.7834, 0, 1.17393, 1.38947, 1.031, 1.95592, 1.73844, 0, 0.650337, 0.849926, 1.61465, 0, 0, 1, 1, 1, 0, 1
1, 1, 0.956126, 1.45494, 0, 1.75304, 0, 1.27373, 1.56229, 1.09862, 1.99451, 1.89368, 0.642121, 0.579503, 0.703211, 1.74863, 0, 0, 1, 1, 1, 0, 1
1, 1, 0.958394, 0.823001, 0.506151, 1.72978, 0, 1.48203, 1.71998, 1.32749, 1.9712, 1.80317, 0.581911, 0, 0, 3.24978, 0, 1, 1, 1, 0, 0, 1
1, 1, 0.9614, 0.5737, 0, 1.73905, 0, 1.45062, 1.8128, 1.31927, 1.64851, 1.63037, 0.539755, 0, 0.570012, 3.30484, 0, 1, 1, 1, 0, 0, 1
1, 1, 0.96839, 0, 0, 1.75427, 0, 1.43406, 1.57195, 1.34513, 1.51287, 1.59515, 0.656389, 0, 0, 3.42079, 0, 1, 1, 1, 0, 0, 1
1, 1, 0.970708, 0, 0, 1.8338, 0, 1.243, 1.57621, 1.21002, 1.48638, 1.24336, 0.691424, 0, 0.6378, 2.95296, 0, 1, 1, 1, 0, 0, 1
1, 1, 0.970013, 0, 0, 1.86385, 0, 1.16844, 1.41017, 1.17973, 1.31772, 1.32768, 0.76774, 0, 0.535591, 3.13543, 0, 0, 1, 1, 0, 0, 1
1, 1, 0.973143, 0, 0, 1.70785, 0, 1.13359, 1.38412, 1.15047, 1.14981, 1.14309, 0.718212, 0, 0.610021, 3.07371, 0, 0, 1, 1, 0, 0, 1
1, 1, 0.974976, 0, 0, 1.60659, 0, 0.985379, 1.51178, 1.0043, 1.09482, 0.96623, 0.56044, 0, 0.533129, 3.07906, 0, 0, 1, 1, 0, 0, 1
1, 1, 0.973007, 0, 0, 1.65429, 0, 0.975431, 1.56047, 1.01874, 1.25657, 0.908018, 0.536, 0, 0.729731, 3.2063, 0, 0, 1, 0, 0, 0, 1
1, 1, 0.970753, 0, 0, 1.42762, 0, 0.924947, 1.19674, 1.02867, 1.27077, 0.833513, 0, 0, 0.908093, 3.07132, 0, 0, 1, 0, 1, 0, 1
1, 1, 0.971207, 0, 0, 1.45673, 0, 0.880226, 1.36524, 0.981725, 1.0617, 0.582964, 0, 0, 1.05514, 3.64321, 0, 0, 1, 0, 1, 0, 1
1, 1, 0.973203, 0, 0, 1.54927, 0, 0.891082, 1.09023, 0.996459, 1.07684, 0.656419, 0.592666, 0, 0.507402, 3.274, 0, 0, 1, 0, 0, 0, 1
1, 1, 0.972306, 0, 0, 1.59432, 0, 1.02435, 1.10013, 1.15691, 1.27813, 0.843497, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 1
1, 1, 0.964962, 0.816544, 0, 1.87773, 0, 1.1219, 1.50551, 1.31301, 1.37899, 1.0903, 0.622052, 0, 0, 5, 0, 0, 1, 0, 0, 0, 1
1, 1, 0.96587, 0.923942, 0.527456, 1.56133, 0, 1.11557, 1.14124, 1.24884, 1.48229, 0.823987, 0.683931, 0, 0, 5, 0, 0, 1, 0, 0, 0, 1
1, 1, 0.969295, 0.795373, 0.605364, 1.68313, 0, 1.10859, 1.21817, 1.18143, 1.36005, 0.905695, 0.901612, 0, 0, 5, 0, 0, 1, 0, 0, 0, 1
1, 1, 0.964923, 0.681961, 0, 1.54484, 0, 1.08628, 1.24203, 1.08405, 1.26359, 0.997417, 0.858906, 0, 0, 4.96456, 0, 0, 1, 1, 0, 0, 1
1, 1, 0.966589, 0.600251, 0, 1.43185, 0, 1.0598, 0.965329, 1.01499, 1.21574, 0.924082, 0.850752, 0, 0, 4.73265, 0, 0, 1, 1, 0, 0, 1
1, 1, 0.966822, 0.60939, 0, 1.52583, 0, 1.08441, 1.05801, 1.07088, 1.20106, 0.602647, 0.815304, 0, 0, 4.89788, 0, 0, 1, 1, 0, 0, 1
1, 1, 0.96611, 0.544698, 0, 1.79918, 0, 1.01972, 1.01829, 1.01336, 1.16065, 0.674006, 0.921776, 0, 0, 5, 0, 0, 1, 1, 0, 0, 1
1, 1, 0.965329, 0.549196, 0, 1.58001, 0, 0.941165, 0.797724, 0.935567, 1.06074, 0.737999, 0.880613, 0, 0, 4.78512, 0, 0, 1, 1, 0, 0, 1
1, 1, 0.966735, 0, 0, 1.45071, 0, 0.919942, 0.921016, 0.971213, 1.03183, 0.737575, 0.978158, 0, 0, 5, 0, 0, 1, 1, 0, 0, 1
1, 1, 0.96668, 0, 0, 1.30078, 0, 0.736776, 0.788443, 0.797064, 0.952725, 0.606545, 1.25938, 0, 0, 4.21473, 0, 0, 1, 1, 0, 0, 0
1, 1, 0.971685, 0, 0, 0.88082, 0, 0, 0, 0.543569, 0.848118, 0, 1.18698, 0, 0, 4.063, 0, 0, 1, 1, 1, 0, 0
1, 1, 0.975869, 0, 0, 0.861006, 0.548336, 0, 0.538141, 0, 0.689776, 0.567526, 1.08621, 0, 0, 3.24367, 0, 0, 0, 1, 0, 0, 0
1, 1, 0.974477, 0.598343, 0, 1.07844, 0, 0, 0.504495, 0.517412, 0.686469, 0, 1.34837, 0, 0, 3.89838, 0, 0, 1, 1, 1, 0, 0
1, 1, 0.972314, 0, 0, 1.11235, 0, 0.714596, 0.87404, 0.821893, 1.04269, 0, 1.17977, 0, 0, 5, 0, 0, 1, 1, 0, 0, 0
1, 1, 0.974017, 0.593912, 0, 1.16346, 0, 0.766711, 0.757638, 0.882264, 1.11436, 0.605382, 1.07912, 0, 0, 5, 0, 0, 1, 1, 0, 0, 1
1, 1, 0.977578, 0, 0, 1.07546, 0, 0.684352, 0, 0.801276, 1.09723, 0, 1.22048, 0, 0, 5, 0, 0, 1, 1, 0, 0, 1
1, 1, 0.975845, 0, 0, 0.819331, 0, 0.649617, 0, 0.763766, 0.914792, 0, 1.15115, 0, 0, 4.72062, 0, 0, 1, 1, 0, 1, 0
1, 1, 0.975422, 0, 0, 0.761695, 0, 0.633698, 0, 0.776768, 0.805712, 0, 1.20856, 0, 0, 4.72071, 0, 0, 1, 1, 0, 1, 0
1, 1, 0.977199, 0, 0, 0.642181, 0, 0.649481, 0, 0.762571, 0.895764, 0.550181, 1.21579, 0, 0, 4.90619, 0, 0, 1, 1, 1, 1, 0
1, 1, 0.979504, 0, 0, 1.1823, 0, 0.761993, 0.870329, 0.903923, 0.948684, 0.917152, 0.790695, 0, 0, 5, 0, 0, 1, 1, 1, 0, 1
1, 1, 0.981753, 0, 0, 1.20089, 0, 0.811697, 0.851853, 0.91911, 1.06108, 0.914369, 0.724024, 0, 0, 4.64298, 0, 0, 1, 1, 0, 0, 0
1, 1, 0.984074, 0, 0, 1.24918, 0.717687, 0.668282, 0.725365, 0.765358, 0.930128, 0.974956, 0.558764, 0, 0, 3.18059, 0, 0, 1, 1, 1, 0, 0
